I0724 22:02:14.445349    8363 serve.go:43] cloudcode_cli (Jul  5 2026 18:06:51 -0700, cl:942983060 baseline:942967402)
I0724 22:02:14.445406    8363 serve.go:44] Command line: ["/home/cleanskiier27/.cache/cloud-code/cloudcode_cli/cloudcode_cli/e8a23b10/cloudcode_cli" "duet" "-trace" "-logtostderr"]
I0724 22:02:14.607404    8363 conn_opt.go:55] jsonrpc2: --> request #3: textDocument/codeAction: {"textDocument":{"uri":"file:///home/cleanskiier27/README-cloudshell.txt"},"range":{"start":{"line":1,"character":0},"end":{"line":1,"character":0}},"context":{"diagnostics":[],"triggerKind":2}}
I0724 22:02:14.607504    8363 conn_opt.go:82] jsonrpc2: <-- request #1: workspace/configuration: {"items":[{"section":"cloudcode.aiCompanion"}]}
I0724 22:02:14.610218    8363 conn_opt.go:53] jsonrpc2: --> notif: $/cancelRequest: {"id":2}
I0724 22:02:14.610287    8363 handler.go:184] cancel was requested for: 2, needs to be canceled: true
I0724 22:02:14.610350    8363 conn_opt.go:55] jsonrpc2: --> request #4: textDocument/documentLink: {"textDocument":{"uri":"file:///home/cleanskiier27/README-cloudshell.txt"}}
I0724 22:02:14.618798    8363 conn_opt.go:55] jsonrpc2: --> request #1: workspace/configuration: {"items":[{"section":"cloudcode.aiCompanion"}]}
I0724 22:02:14.619034    8363 conn_opt.go:82] jsonrpc2: <-- request #2: workspace/configuration: {"items":[{"section":"cloudcode.duetAI"}]}
I0724 22:02:14.654241    8363 conn_opt.go:55] jsonrpc2: --> request #2: workspace/configuration: {"items":[{"section":"cloudcode.duetAI"}]}
I0724 22:02:14.654344    8363 conn_opt.go:82] jsonrpc2: <-- request #3: workspace/configuration: {"items":[{"section":"geminicodeassist"}]}
I0724 22:02:14.673471    8363 conn_opt.go:55] jsonrpc2: --> request #3: workspace/configuration: {"items":[{"section":"geminicodeassist"}]}
I0724 22:02:14.673832    8363 conn_opt.go:82] jsonrpc2: <-- request #4: workspace/configuration: {"items":[{"section":"cloudcode"}]}
I0724 22:02:14.699728    8363 conn_opt.go:55] jsonrpc2: --> request #4: workspace/configuration: {"items":[{"section":"cloudcode"}]}
I0724 22:02:14.699860    8363 conn_opt.go:55] jsonrpc2: --> request #5: conversation/suggestions: {"documentUri":"file:///home/cleanskiier27/README-cloudshell.txt","selectedRange":{"start":{"line":1,"character":0},"end":{"line":1,"character":0},"active":{"line":1,"character":0},"anchor":{"line":1,"character":0}}}
I0724 22:02:14.700125    8363 configuration.go:219] product updateChannel will be used
I0724 22:02:14.700240    8363 configuration.go:860] language thresholds: map[]
I0724 22:02:14.700275    8363 configuration.go:798] dataFileExtensions array: [.csv .tsv .jsonl]
I0724 22:02:14.700319    8363 configuration.go:1071] atlas codeCompletion llm options: {MaxTokens:64 Temp:0.2 Samples:4 EnablePrompt:<nil> PromptOverride: PostProcess:0x13e8a392c4dd StopSequences:map[] DataFilePromptLines:0}
I0724 22:02:14.700396    8363 configuration.go:1071] atlas codeGeneration llm options: {MaxTokens:512 Temp:0.2 Samples:4 EnablePrompt:<nil> PromptOverride: PostProcess:0x13e8a392c51d StopSequences:map[*:[[eod] [EOF] [pre] [suf] [mid]]] DataFilePromptLines:5}
I0724 22:02:14.700653    8363 configuration.go:310] Configured settings for atlasOpts: {"Addr":"","QuotaProject":"","Project":"","LogPrompt":true,"UseTypeoverCache":true,"AdaptiveCacheEnabled":false,"AdaptingCacheMaxInflightRequests":0,"InfixCacheEnabled":false,"EnableAdminCitationBlock":false,"EnableAICATelemetryDebug":false,"EnableAICharactersTelemetry":false,"EnableAICharactersTelemetryCCPA":false,"EnableChatStreaming":false,"Complete":{"MaxTokens":64,"Temp":0.2,"Samples":4,"EnablePrompt":null,"PromptOverride":"","PostProcess":true,"StopSequences":null,"DataFilePromptLines":0},"Generate":{"MaxTokens":512,"Temp":0.2,"Samples":4,"EnablePrompt":null,"PromptOverride":"","PostProcess":true,"StopSequences":{"*":["[eod]","[EOF]","[pre]","[suf]","[mid]"]},"DataFilePromptLines":5},"DataFileExtensions":[".csv",".tsv",".jsonl"]}
I0724 22:02:14.700718    8363 configuration.go:318] Configured settings for cloudCodeOpts: {"Addr":"cloudcode-pa.googleapis.com:443","QuotaProject":"","Project":"","LogPrompt":true,"UseTypeoverCache":true,"AdaptiveCacheEnabled":false,"AdaptingCacheMaxInflightRequests":2,"InfixCacheEnabled":false,"EnableAdminCitationBlock":false,"EnableAICATelemetryDebug":false,"EnableAICharactersTelemetry":false,"EnableAICharactersTelemetryCCPA":false,"EnableChatStreaming":false}
I0724 22:02:14.700731    8363 configuration.go:322] Configured settings for opts: &{trace:true a2aAddr: staticAgentServerAddress:false atlasAddr:cloudaicompanion.googleapis.com:443 cloudCodeAddr:cloudcode-pa.googleapis.com:443 cloudCodeQuotaProject: ByoidContext:false autoGen:false invokeGen:true codeCacheMaxEntries:1024 completionOpts:{debounce:550000000 suggestionSpeed:Moderate throttle:100000000 debouncedAfterFetching:true flashCompletionsEnabled:false nextEditEnabled:false minScoreThreshold:0 languageThresholds:map[] enableThresholds:true commentCompletion:false citationLengthThreshold:-1 enableRecitations:true citationLogFilePath: repeatedStringFilterThreshold:60 otherFilesGenerationLimit:20 otherFilesGenerationSizeLimit:-1 otherFilesCompletionLimit:0 multiQueryTailNSForCompletion:[] multiQueryTailNSForGeneration:[] enableSmartchoicesContextCollection:false enablePrefetching:false prefetchNextSuggestions:1 prefetchMinScoreThreshold:-9 prefetchTopSuggestions:2} contextExclusionFile:.aiexclude contextExclusionFileGitignore:true chatOpts:{contextOrdering:fsu maxFileBytes:75000 maxHistoryBytes:500000 escapeContext:false otherFilesLimit:20 otherFilesSizeLimit:-1 userSelectedFilesSizeLimit:-1} useRest:<nil> useCloudCodeAPI:true enableLocalAgent:false enableChatStreaming:false enableChatSuggestedPrompts:false enableNotebooks:false enableRAGL:false enableRAGLCompletion:false enableRAGLChat:false enableRAGLCompletionSnippets:false enableRAGLCompletionSnippetsWithPruning:false enableBM25ScoringForCompletionSnippets:false enableColocatedFilesForCompletionSnippets:false enableWorkspaceFilesForCompletionSnippets:false enableLanguageFilteringForCompletionSnippets:false languageFilteringIncludesAllFilesIfUnknown:false substringsToIdentifyTestPrompts:[test] substringsToIdentifyDocPrompts:[document comment] localCodebaseAwareness:true ragLOptions:{CoLocated:20 TokenizationAlgorithm:whitespace FragmentationAlgorithm:wholefile IncludeDocFiles:false IncludeUnitTestFiles:false MaxFileSearchDepth:1 WorkspaceFolders:[] RerankByLangBoost:0 TopKTestFilesToInclude:0 TopKDocFilesToInclude:0 EnableWaldFileSelection:false WaldMaxFileSearchDepth:0 EnableBM25InChat:false EnableLocalBM25ChatInputFromCursor:false BM25InChatFromCursorMaxResults:10 BM25InChatFromInputMaxResults:10 BM25IndexMaxsizeFiles:25000 ChatBM25TokenizationAlgorithm:wald_word3 BM25InCompletionEnabled:false BM25InCompletionMaxResults:15 NumTokensAroundTheCursorForBm25Query:8 NumTokensFromSelectionForBm25Query:1000 BM25FilterByLanguageFamilyInCompletion:false BM25FilterByLanguageFamilyInChat:false OtherFilesCompletionSizeLimit:-1 MergeFragments:true IncludeCurrentlyOpenFiles:true SlidingWindowFragmenterWindowSize:20 SlidingWindowFragmenterStride:10 MaxFileSize:4194304}}
I0724 22:02:14.700819    8363 configuration.go:324] Configured settings for canCancelRequests: true
I0724 22:02:14.700829    8363 configuration.go:326] Configured settings for contextPromptOpts: &{Endpoint:}
I0724 22:02:14.700885    8363 conn_opt.go:82] jsonrpc2: <-- request #5: workspace/configuration: {"items":[{"section":"geminicodeassist.verboseLogging"}]}
I0724 22:02:14.702322    8363 conn_opt.go:55] jsonrpc2: --> request #5: workspace/configuration: {"items":[{"section":"geminicodeassist.verboseLogging"}]}
I0724 22:02:14.702717    8363 conn_opt.go:96] jsonrpc2: <-- result #1: workspace/configuration: null
I0724 22:02:14.702766    8363 handler.go:171] req #2 skipped: context canceled
I0724 22:02:14.702878    8363 conn_opt.go:96] jsonrpc2: <-- result #3: workspace/configuration: null
I0724 22:02:14.702912    8363 conn_opt.go:96] jsonrpc2: <-- result #4: workspace/configuration: null
I0724 22:02:14.703021    8363 document.go:787] NoneEditType, returning RECENTLY_OPENED
I0724 22:02:14.703115    8363 conn_opt.go:80] jsonrpc2: <-- notif: telemetry/event: {"event_name":"cloudcode.aipp.languageserver.conversation.suggestions","event_data":{},"metadata":{"config_use_cloudcode_api":"true","config_use_rest":"false","duration_ms":"0","update_channel":"prod","using_channel_defaults":"true"}}
I0724 22:02:14.703170    8363 conn_opt.go:96] jsonrpc2: <-- result #5: workspace/configuration: {"items":null}
I0724 22:02:14.719855    8363 conn_opt.go:53] jsonrpc2: --> notif: telemetry/sendEvents: <truncated 824 bytes>
I0724 22:02:14.776837    8363 conn_opt.go:55] jsonrpc2: --> request #6: textDocument/promptCitations: {"textDocument":{"uri":"file:///home/cleanskiier27/README-cloudshell.txt"},"position":{"line":1,"character":7}}
I0724 22:02:14.777107    8363 conn_opt.go:96] jsonrpc2: <-- result #6: textDocument/promptCitations: null
I0724 22:02:14.783636    8363 conn_opt.go:53] jsonrpc2: --> notif: telemetry/sendEvents: <truncated 689 bytes>
I0724 22:02:14.787274    8363 conn_opt.go:53] jsonrpc2: --> notif: telemetry/sendEvents: <truncated 689 bytes>
I0724 22:02:14.871617    8363 conn_opt.go:55] jsonrpc2: --> request #7: conversation/suggestions: {"documentUri":"file:///home/cleanskiier27/README-cloudshell.txt","selectedRange":{"start":{"line":1,"character":0},"end":{"line":1,"character":7},"active":{"line":1,"character":7},"anchor":{"line":1,"character":0}}}
I0724 22:02:14.871955    8363 document.go:787] NoneEditType, returning RECENTLY_OPENED
I0724 22:02:14.872106    8363 conn_opt.go:80] jsonrpc2: <-- notif: telemetry/event: {"event_name":"cloudcode.aipp.languageserver.conversation.suggestions","event_data":{},"metadata":{"config_use_cloudcode_api":"true","config_use_rest":"false","duration_ms":"0","update_channel":"prod","using_channel_defaults":"true"}}
I0724 22:02:14.872278    8363 conn_opt.go:96] jsonrpc2: <-- result #7: conversation/suggestions: {"items":[{"text":"Explain this","promptKey":"EXPLAIN_THIS"}]}
I0724 22:02:14.873970    8363 conn_opt.go:53] jsonrpc2: --> notif: telemetry/sendEvents: <truncated 824 bytes>
I0724 22:02:14.908478    8363 conn_opt.go:55] jsonrpc2: --> request #8: textDocument/promptCitations: {"textDocument":{"uri":"file:///home/cleanskiier27/README-cloudshell.txt"},"position":{"line":2,"character":0}}
I0724 22:02:14.908731    8363 conn_opt.go:96] jsonrpc2: <-- result #8: textDocument/promptCitations: null
I0724 22:02:15.007159    8363 conn_opt.go:55] jsonrpc2: --> request #9: conversation/suggestions: {"documentUri":"file:///home/cleanskiier27/README-cloudshell.txt","selectedRange":{"start":{"line":1,"character":0},"end":{"line":2,"character":0},"active":{"line":2,"character":0},"anchor":{"line":1,"character":0}}}
I0724 22:02:15.007306    8363 document.go:787] NoneEditType, returning RECENTLY_OPENED
I0724 22:02:15.007366    8363 conn_opt.go:80] jsonrpc2: <-- notif: telemetry/event: {"event_name":"cloudcode.aipp.languageserver.conversation.suggestions","event_data":{},"metadata":{"config_use_cloudcode_api":"true","config_use_rest":"false","duration_ms":"0","update_channel":"prod","using_channel_defaults":"true"}}
I0724 22:02:15.007457    8363 conn_opt.go:96] jsonrpc2: <-- result #9: conversation/suggestions: {"items":[{"text":"Explain this","promptKey":"EXPLAIN_THIS"}]}
I0724 22:02:15.008979    8363 conn_opt.go:53] jsonrpc2: --> notif: telemetry/sendEvents: <truncated 824 bytes>
I0724 22:02:15.163069    8363 conn_opt.go:55] jsonrpc2: --> request #10: textDocument/codeAction: {"textDocument":{"uri":"file:///home/cleanskiier27/README-cloudshell.txt"},"range":{"start":{"line":1,"character":0},"end":{"line":2,"character":0}},"context":{"diagnostics":[],"triggerKind":2}}
I0724 22:02:15.166108    8363 conn_opt.go:96] jsonrpc2: <-- result #10: textDocument/codeAction: null
